service_desk_enabled;default_branch;security_and_compliance_enabled;squash_commit_template;id;auto_devops_deploy_strategy;resolve_outdated_diff_discussions;visibility;service_desk_address;path;readme_url;empty_repo;autoclose_referenced_issues;snippets_access_level;builds_access_level;build_timeout;printing_merge_request_link_enabled;keep_latest_artifact;can_create_merge_request_in;packages_enabled;forked_from_project;ci_forward_deployment_enabled;security_and_compliance_access_level;ci_config_path;shared_runners_enabled;topics;auto_devops_enabled;enforce_auth_checks_on_uploads;star_count;snippets_enabled;wiki_access_level;forking_access_level;permissions;last_activity_at;jobs_enabled;request_access_enabled;compliance_frameworks;lfs_enabled;created_at;_links;restrict_user_defined_variables;description;issues_access_level;issues_enabled;allow_merge_on_skipped_pipeline;squash_option;remove_source_branch_after_merge;public_jobs;archived;import_status;shared_with_groups;merge_requests_enabled;namespace;http_url_to_repo;merge_requests_access_level;external_authorization_classification_label;merge_commit_template;only_allow_merge_if_all_discussions_are_resolved;requirements_access_level;only_allow_merge_if_pipeline_succeeds;container_registry_enabled;container_registry_image_prefix;open_issues_count;name;mr_default_target_self;runner_token_expiration_interval;analytics_access_level;tag_list;ci_job_token_scope_enabled;operations_access_level;creator_id;pages_access_level;ssh_url_to_repo;suggestion_commit_message;web_url;auto_cancel_pending_pipelines;emails_disabled;container_expiration_policy;ci_default_git_depth;forks_count;requirements_enabled;path_with_namespace;avatar_url;owner;name_with_namespace;wiki_enabled;container_registry_access_level;merge_method;repository_access_level;import_type;import_url
True;master;True;None;11217624;continuous;False;private;contact-project+acdh-oeaw-sfst-utils-11217624-issue-@incoming.gitlab.com;sfst_utils;https://gitlab.com/acdh-oeaw/sfst_utils/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2019-03-08T11:03:03.164Z;True;False;[];True;2019-03-08T11:03:03.164Z;{'self': 'https://gitlab.com/api/v4/projects/11217624', 'issues': 'https://gitlab.com/api/v4/projects/11217624/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11217624/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11217624/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11217624/labels', 'events': 'https://gitlab.com/api/v4/projects/11217624/events', 'members': 'https://gitlab.com/api/v4/projects/11217624/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11217624/cluster_agents'};False;None;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/sfst_utils.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/sfst_utils;0;sfst_utils;;None;enabled;[];False;enabled;3649744;private;git@gitlab.com:acdh-oeaw/sfst_utils.git;None;https://gitlab.com/acdh-oeaw/sfst_utils;enabled;None;;None;0;False;acdh-oeaw/sfst_utils;None;;ACDH-CH / sfst_utils;True;enabled;merge;enabled;None;None
True;master;True;None;11217628;continuous;False;private;contact-project+acdh-oeaw-textimager-11217628-issue-@incoming.gitlab.com;textimager;https://gitlab.com/acdh-oeaw/textimager/-/blob/master/README.txt;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2019-03-08T11:03:20.737Z;True;False;[];True;2019-03-08T11:03:20.737Z;{'self': 'https://gitlab.com/api/v4/projects/11217628', 'issues': 'https://gitlab.com/api/v4/projects/11217628/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11217628/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11217628/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11217628/labels', 'events': 'https://gitlab.com/api/v4/projects/11217628/events', 'members': 'https://gitlab.com/api/v4/projects/11217628/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11217628/cluster_agents'};False;None;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/textimager.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/textimager;0;textimager;;None;enabled;[];False;enabled;3649744;private;git@gitlab.com:acdh-oeaw/textimager.git;None;https://gitlab.com/acdh-oeaw/textimager;enabled;None;;None;0;False;acdh-oeaw/textimager;None;;ACDH-CH / textimager;True;enabled;merge;enabled;None;None
True;master;True;None;11217636;continuous;False;private;contact-project+acdh-oeaw-germanet-11217636-issue-@incoming.gitlab.com;germanet;https://gitlab.com/acdh-oeaw/germanet/-/blob/master/README.txt;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2019-03-08T11:03:39.959Z;True;False;[];True;2019-03-08T11:03:39.959Z;{'self': 'https://gitlab.com/api/v4/projects/11217636', 'issues': 'https://gitlab.com/api/v4/projects/11217636/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11217636/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11217636/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11217636/labels', 'events': 'https://gitlab.com/api/v4/projects/11217636/events', 'members': 'https://gitlab.com/api/v4/projects/11217636/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11217636/cluster_agents'};False;None;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/germanet.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/germanet;0;germanet;;None;enabled;[];False;enabled;3649744;private;git@gitlab.com:acdh-oeaw/germanet.git;None;https://gitlab.com/acdh-oeaw/germanet;enabled;None;;None;0;False;acdh-oeaw/germanet;None;;ACDH-CH / germanet;True;enabled;merge;enabled;None;None
True;master;True;None;11217710;continuous;False;private;contact-project+acdh-oeaw-evaluate-nlp-tools-11217710-issue-@incoming.gitlab.com;evaluate-nlp-tools;https://gitlab.com/acdh-oeaw/evaluate-nlp-tools/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2021-08-04T09:50:53.139Z;True;False;[];True;2019-03-08T11:08:34.860Z;{'self': 'https://gitlab.com/api/v4/projects/11217710', 'issues': 'https://gitlab.com/api/v4/projects/11217710/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11217710/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11217710/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11217710/labels', 'events': 'https://gitlab.com/api/v4/projects/11217710/events', 'members': 'https://gitlab.com/api/v4/projects/11217710/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11217710/cluster_agents'};False;None;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/evaluate-nlp-tools.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/evaluate-nlp-tools;0;evaluate-nlp-tools;;None;enabled;[];False;enabled;3649744;private;git@gitlab.com:acdh-oeaw/evaluate-nlp-tools.git;None;https://gitlab.com/acdh-oeaw/evaluate-nlp-tools;enabled;None;;None;0;False;acdh-oeaw/evaluate-nlp-tools;None;;ACDH-CH / evaluate-nlp-tools;True;enabled;merge;enabled;None;None
True;master;True;None;11217810;continuous;False;private;contact-project+acdh-oeaw-monitorcontainr-11217810-issue-@incoming.gitlab.com;monitorcontainr;https://gitlab.com/acdh-oeaw/monitorcontainr/-/blob/master/README.txt;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2021-11-11T16:09:33.559Z;True;False;[];True;2019-03-08T11:18:41.012Z;{'self': 'https://gitlab.com/api/v4/projects/11217810', 'issues': 'https://gitlab.com/api/v4/projects/11217810/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11217810/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11217810/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11217810/labels', 'events': 'https://gitlab.com/api/v4/projects/11217810/events', 'members': 'https://gitlab.com/api/v4/projects/11217810/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11217810/cluster_agents'};False;None;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/monitorcontainr.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/monitorcontainr;0;monitorcontainr;;None;enabled;[];False;enabled;3649744;private;git@gitlab.com:acdh-oeaw/monitorcontainr.git;None;https://gitlab.com/acdh-oeaw/monitorcontainr;enabled;None;;None;0;False;acdh-oeaw/monitorcontainr;None;;ACDH-CH / monitorcontainr;True;enabled;merge;enabled;None;None
True;master;True;None;11217820;continuous;False;private;contact-project+acdh-oeaw-cistern-utils-11217820-issue-@incoming.gitlab.com;cistern_utils;https://gitlab.com/acdh-oeaw/cistern_utils/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2019-03-08T11:20:12.285Z;True;False;[];True;2019-03-08T11:20:12.285Z;{'self': 'https://gitlab.com/api/v4/projects/11217820', 'issues': 'https://gitlab.com/api/v4/projects/11217820/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11217820/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11217820/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11217820/labels', 'events': 'https://gitlab.com/api/v4/projects/11217820/events', 'members': 'https://gitlab.com/api/v4/projects/11217820/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11217820/cluster_agents'};False;None;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/cistern_utils.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/cistern_utils;0;cistern_utils;;None;enabled;[];False;enabled;3649744;private;git@gitlab.com:acdh-oeaw/cistern_utils.git;None;https://gitlab.com/acdh-oeaw/cistern_utils;enabled;None;;None;0;False;acdh-oeaw/cistern_utils;None;;ACDH-CH / cistern_utils;True;enabled;merge;enabled;None;None
True;master;True;None;11217827;continuous;False;private;contact-project+acdh-oeaw-cora-utils-11217827-issue-@incoming.gitlab.com;cora_utils;https://gitlab.com/acdh-oeaw/cora_utils/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2019-03-08T11:20:48.521Z;True;False;[];True;2019-03-08T11:20:48.521Z;{'self': 'https://gitlab.com/api/v4/projects/11217827', 'issues': 'https://gitlab.com/api/v4/projects/11217827/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11217827/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11217827/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11217827/labels', 'events': 'https://gitlab.com/api/v4/projects/11217827/events', 'members': 'https://gitlab.com/api/v4/projects/11217827/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11217827/cluster_agents'};False;None;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/cora_utils.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/cora_utils;0;cora_utils;;None;enabled;[];False;enabled;3649744;private;git@gitlab.com:acdh-oeaw/cora_utils.git;None;https://gitlab.com/acdh-oeaw/cora_utils;enabled;None;;None;0;False;acdh-oeaw/cora_utils;None;;ACDH-CH / cora_utils;True;enabled;merge;enabled;None;None
True;master;True;None;11217848;continuous;False;private;contact-project+acdh-oeaw-ofai-lexicon-11217848-issue-@incoming.gitlab.com;ofai_lexicon;https://gitlab.com/acdh-oeaw/ofai_lexicon/-/blob/master/README.txt;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2019-03-08T11:22:26.017Z;True;False;[];True;2019-03-08T11:22:26.017Z;{'self': 'https://gitlab.com/api/v4/projects/11217848', 'issues': 'https://gitlab.com/api/v4/projects/11217848/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11217848/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11217848/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11217848/labels', 'events': 'https://gitlab.com/api/v4/projects/11217848/events', 'members': 'https://gitlab.com/api/v4/projects/11217848/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11217848/cluster_agents'};False;None;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/ofai_lexicon.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/ofai_lexicon;0;ofai_lexicon;;None;enabled;[];False;enabled;3649744;private;git@gitlab.com:acdh-oeaw/ofai_lexicon.git;None;https://gitlab.com/acdh-oeaw/ofai_lexicon;enabled;None;;None;0;False;acdh-oeaw/ofai_lexicon;None;;ACDH-CH / ofai_lexicon;True;enabled;merge;enabled;None;None
True;master;True;None;11217875;continuous;False;private;contact-project+acdh-oeaw-pez-namefinder-11217875-issue-@incoming.gitlab.com;pez-namefinder;https://gitlab.com/acdh-oeaw/pez-namefinder/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2019-03-08T11:25:29.732Z;True;False;[];True;2019-03-08T11:25:29.732Z;{'self': 'https://gitlab.com/api/v4/projects/11217875', 'issues': 'https://gitlab.com/api/v4/projects/11217875/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11217875/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11217875/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11217875/labels', 'events': 'https://gitlab.com/api/v4/projects/11217875/events', 'members': 'https://gitlab.com/api/v4/projects/11217875/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11217875/cluster_agents'};False;None;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/pez-namefinder.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/pez-namefinder;0;pez-namefinder;;None;enabled;[];False;enabled;3649744;private;git@gitlab.com:acdh-oeaw/pez-namefinder.git;None;https://gitlab.com/acdh-oeaw/pez-namefinder;enabled;None;;None;0;False;acdh-oeaw/pez-namefinder;None;;ACDH-CH / pez-namefinder;True;enabled;merge;enabled;None;None
True;master;True;None;11217887;continuous;False;private;contact-project+acdh-oeaw-stanford-nlp-utils-11217887-issue-@incoming.gitlab.com;stanford_nlp_utils;https://gitlab.com/acdh-oeaw/stanford_nlp_utils/-/blob/master/README.txt;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2019-03-08T11:26:06.965Z;True;False;[];True;2019-03-08T11:26:06.965Z;{'self': 'https://gitlab.com/api/v4/projects/11217887', 'issues': 'https://gitlab.com/api/v4/projects/11217887/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11217887/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11217887/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11217887/labels', 'events': 'https://gitlab.com/api/v4/projects/11217887/events', 'members': 'https://gitlab.com/api/v4/projects/11217887/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11217887/cluster_agents'};False;None;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/stanford_nlp_utils.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/stanford_nlp_utils;0;stanford_nlp_utils;;None;enabled;[];False;enabled;3649744;private;git@gitlab.com:acdh-oeaw/stanford_nlp_utils.git;None;https://gitlab.com/acdh-oeaw/stanford_nlp_utils;enabled;None;;None;0;False;acdh-oeaw/stanford_nlp_utils;None;;ACDH-CH / stanford_nlp_utils;True;enabled;merge;enabled;None;None
True;master;True;None;11218185;continuous;False;private;contact-project+acdh-oeaw-tokeneditor-utils-11218185-issue-@incoming.gitlab.com;tokeneditor-utils;https://gitlab.com/acdh-oeaw/tokeneditor-utils/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2019-03-08T11:44:14.588Z;True;False;[];True;2019-03-08T11:44:14.588Z;{'self': 'https://gitlab.com/api/v4/projects/11218185', 'issues': 'https://gitlab.com/api/v4/projects/11218185/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11218185/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11218185/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11218185/labels', 'events': 'https://gitlab.com/api/v4/projects/11218185/events', 'members': 'https://gitlab.com/api/v4/projects/11218185/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11218185/cluster_agents'};False;None;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/tokeneditor-utils.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/tokeneditor-utils;0;tokeneditor-utils;;None;enabled;[];False;enabled;3649744;private;git@gitlab.com:acdh-oeaw/tokeneditor-utils.git;None;https://gitlab.com/acdh-oeaw/tokeneditor-utils;enabled;None;;None;0;False;acdh-oeaw/tokeneditor-utils;None;;ACDH-CH / tokeneditor-utils;True;enabled;merge;enabled;None;None
True;hpirker;True;None;11220118;continuous;False;private;contact-project+acdh-oeaw-amc-network-11220118-issue-@incoming.gitlab.com;amc-network;None;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;1;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2021-08-05T09:11:42.857Z;True;False;[];True;2019-03-08T13:51:05.818Z;{'self': 'https://gitlab.com/api/v4/projects/11220118', 'issues': 'https://gitlab.com/api/v4/projects/11220118/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11220118/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11220118/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11220118/labels', 'events': 'https://gitlab.com/api/v4/projects/11220118/events', 'members': 'https://gitlab.com/api/v4/projects/11220118/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11220118/cluster_agents'};False;None;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/amc-network.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/amc-network;0;amc-network;;None;enabled;[];False;enabled;3649744;private;git@gitlab.com:acdh-oeaw/amc-network.git;None;https://gitlab.com/acdh-oeaw/amc-network;enabled;None;;None;0;False;acdh-oeaw/amc-network;None;;ACDH-CH / amc-network;True;enabled;merge;enabled;None;None
True;master;True;None;11220262;continuous;False;private;contact-project+acdh-oeaw-apa-utils-11220262-issue-@incoming.gitlab.com;apa-utils;None;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;1;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2022-04-12T15:03:44.746Z;True;False;[];True;2019-03-08T13:57:45.940Z;{'self': 'https://gitlab.com/api/v4/projects/11220262', 'issues': 'https://gitlab.com/api/v4/projects/11220262/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11220262/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11220262/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11220262/labels', 'events': 'https://gitlab.com/api/v4/projects/11220262/events', 'members': 'https://gitlab.com/api/v4/projects/11220262/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11220262/cluster_agents'};False;None;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/apa-utils.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/apa-utils;0;apa-utils;;None;enabled;[];False;enabled;3649744;private;git@gitlab.com:acdh-oeaw/apa-utils.git;None;https://gitlab.com/acdh-oeaw/apa-utils;enabled;None;;None;0;False;acdh-oeaw/apa-utils;None;;ACDH-CH / apa-utils;True;enabled;merge;enabled;None;None
True;master;True;None;11220680;continuous;False;private;contact-project+acdh-oeaw-deutschmaturatexte-data-11220680-issue-@incoming.gitlab.com;deutschmaturatexte_data;None;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2021-09-27T13:58:16.848Z;True;False;[];True;2019-03-08T14:28:15.835Z;{'self': 'https://gitlab.com/api/v4/projects/11220680', 'issues': 'https://gitlab.com/api/v4/projects/11220680/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11220680/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11220680/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11220680/labels', 'events': 'https://gitlab.com/api/v4/projects/11220680/events', 'members': 'https://gitlab.com/api/v4/projects/11220680/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11220680/cluster_agents'};False;None;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/deutschmaturatexte_data.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/deutschmaturatexte_data;0;deutschmaturatexte_data;;None;enabled;[];False;enabled;3649744;private;git@gitlab.com:acdh-oeaw/deutschmaturatexte_data.git;None;https://gitlab.com/acdh-oeaw/deutschmaturatexte_data;enabled;None;;None;0;False;acdh-oeaw/deutschmaturatexte_data;None;;ACDH-CH / deutschmaturatexte_data;True;enabled;merge;enabled;None;None
True;master;True;None;11220725;continuous;False;private;contact-project+acdh-oeaw-germanet2ske-11220725-issue-@incoming.gitlab.com;germanet2ske;https://gitlab.com/acdh-oeaw/germanet2ske/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2019-03-08T14:30:14.746Z;True;False;[];True;2019-03-08T14:30:14.746Z;{'self': 'https://gitlab.com/api/v4/projects/11220725', 'issues': 'https://gitlab.com/api/v4/projects/11220725/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11220725/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11220725/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11220725/labels', 'events': 'https://gitlab.com/api/v4/projects/11220725/events', 'members': 'https://gitlab.com/api/v4/projects/11220725/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11220725/cluster_agents'};False;None;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/germanet2ske.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/germanet2ske;0;germanet2ske;;None;enabled;[];False;enabled;3649744;private;git@gitlab.com:acdh-oeaw/germanet2ske.git;None;https://gitlab.com/acdh-oeaw/germanet2ske;enabled;None;;None;0;False;acdh-oeaw/germanet2ske;None;;ACDH-CH / germanet2ske;True;enabled;merge;enabled;None;None
